melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166	melodic_167	melodic_168	melodic_169	melodic_170	melodic_171	melodic_172	melodic_173
1.399430184	0.3275489963	1.798500751	0.1739446823	-0.8386414854	0.9295788295	-0.3397016735	0.03996011151	-1.564328215	-1.968535204	-1.180442469	2.124225547	0.6598282244	-2.113665802	-3.023850677	1.711531172	0.8454466322	-0.7033536893	0.3422406301	-0.7278599524	-1.58617692	-0.5216470651	-1.088479498	-1.822080819	-1.712154447	0.8861486439	-0.5488517588	-0.3487421518	-0.8277557693	1.107035238	-1.220002971	-0.1788034717	-0.582354717	-1.438323771	-3.069328066	0.4023003613	-1.922085431	-1.053371548	-2.790116116	-0.9759991142	-0.7726999099	-1.469816443	0.7844784688	-0.9300900423	0.454322385	1.748013624	-3.241970408	-1.029910881	1.308042469	-0.5894974472	-2.118166145	1.306409159	-0.7197699162	-0.04208269816	-1.301186344	0.5351803632	-0.6358550777	0.5158025303	-0.3308982203	-1.922479257	1.560695092	-0.92036894	2.876665525	0.1012400518	0.0007997081222	-1.751983366	-2.001964739	-1.319605494	-1.620240226	1.207017189	0.2319820808	3.629371894	-1.992479119	-0.8481098128	-0.7137937003	-1.168249242	0.4153135866	-0.1536930766	0.06921857864	-0.6505267928	1.129379467	-0.9512347229	-1.620024558	1.593036257	-4.214289262	-0.2120600804	-0.6341549569	-0.3624006977	-0.7287459188	0.1914411815	2.928467066	-0.6974105538	1.147703337	1.26249984	-0.9788225759	1.602517886	-0.1818231935	-0.123306323	1.000134546	-0.6067926578	-1.103171301	-0.3373554357	-0.6496010089	-2.197470003	0.9205061487	1.007835477	-1.416473873	0.2295270799	-0.1151270802	1.159702498	0.414088472	-0.3354142992	1.079021738	1.145760724	-0.3190538002	1.103513751	-0.5539790701	-1.353125924	1.338432199	-0.07365246411	-0.5186561328	0.5606253492	1.471989468	-0.08009601214	-0.8629596954	-0.8413543042	-1.002756614	0.4603254498	-0.8906453518	0.1172118447	2.085180642	1.020757604	-0.7446838834	1.715323092	-1.226291569	1.693597598	-0.3409436612	-2.26464105	-0.2670397231	-1.255872208	-1.694452335	-1.275646989	-0.1739100005	-0.1849718361	-2.701085618	-0.8349155525	-2.378777462	-1.494496317	-1.614893283	-2.206595189	1.29651516	-1.08390033	-1.303145441	-0.5824398901	-1.357919338	-2.076465121	-2.158526678	-0.9558171324	-1.50026697	1.14221211	1.570856952	-1.934475782	-3.305286962	-1.538455204	-2.007179716	-1.947969369	0.3234042579	-0.02845720063	-0.4300545775	-1.231277266	0.2920547037	1.235659965	0.6580950986	1.199288602
-0.3687795953	0.06222817172	-0.4837687405	-0.2610838769	-1.718216468	-0.7894691951	-1.01969067	-0.2400994108	-3.038631436	-3.597130169	0.6745684777	1.428163387	-0.7917239538	-1.932522384	-3.438385901	1.43633462	1.001050577	-1.524799063	-1.040940848	2.051014743	-2.091422289	1.098668368	-1.408471653	-2.42926206	-1.284727425	-0.9621063795	-1.835142954	0.1494242016	0.6995825891	1.528049964	-1.605999364	-1.234707445	-0.679047221	-2.635057698	-3.973765609	0.6595263508	-2.662865717	-0.6849706469	-3.868093302	-0.6693048723	1.077146538	-2.138200107	-0.5038372787	-0.9107848629	1.179858782	0.7697208451	-1.83522056	-2.540743428	-0.511793354	-0.5877269253	-2.280778045	0.7124460431	-1.963680179	-0.53135084	0.4676517642	0.1351385673	-0.397946479	-0.3538634003	-1.243786177	-2.538090656	-0.5370949881	2.180300571	0.3515492946	-1.151343956	-1.850346842	-2.96039529	-2.088450057	-0.4589000431	-0.4898086551	-1.765334114	-0.1065953121	4.379138519	-3.986024036	-1.354731426	-0.5156420227	-1.323674546	1.398099938	-0.1258586625	0.1230514276	-0.6289048019	0.8728381858	-0.5592689046	-0.5694599996	2.418452968	-4.037274841	-0.9279212778	-0.5062510469	-0.02868760246	0.2090789763	-1.480696838	0.1098190436	-1.022122276	0.8076133471	-0.5424397531	-1.717320265	-0.4836256388	-0.3154429319	-1.822367454	0.1140333442	-0.5531601912	-0.07890663925	-0.2246927989	-1.148500262	-2.388603341	0.1260320027	-0.4969879502	-2.69108497	-0.546957554	-0.7953367084	-0.5178004915	-0.7367301362	0.375766518	0.7175713567	0.2520446257	-1.138173077	-0.2893358007	-0.008860894781	-1.023035303	0.1501914832	-0.2773569896	-1.55862261	0.0365547066	2.400437645	-0.2457446459	-1.434542368	-1.016223594	-1.02303038	0.5258713806	-1.522494349	0.3120910087	1.481274328	-0.4758055114	-0.1855368893	0.2610745252	-2.31529416	0.4280405513	1.713393469	-2.8959635	-1.632255839	2.051381827	-2.674683856	-0.2239769969	-0.9382159529	-2.268357772	-1.800443806	-1.206554244	-0.8855711843	-2.267790994	-0.3761083769	-1.451617471	-0.2960903866	0.9236098565	-0.5985372119	-2.734618155	0.4309839801	-0.166562438	0.1888015409	-0.4548609901	0.2325856953	-0.4733036933	-0.8274317937	-0.3426274526	-1.976610704	-1.253068552	-0.2426142717	-0.1754307225	-0.6523302807	-1.031067894	-0.5761935107	-0.01945932313	0.6502624207	0.6313243261	0.5051260744	-1.125601762
-1.169371859	0.1441632782	-0.8058710259	-0.5151956871	-1.487399269	0.3011034483	-0.1691435504	-0.08811269753	-3.319344353	-3.468971623	-1.265231739	-1.017058352	-2.54991631	-1.860574929	-2.507356892	1.296039321	0.9598229316	-1.758903917	0.06269951456	-0.5077847223	-2.126677861	-0.4784136657	-0.4108882373	-2.129105891	-1.183152306	-2.014400979	-3.223589341	0.827702417	-0.8136588982	0.2271830838	-1.527306935	-1.348023995	-1.043294758	-2.14495235	-3.660166605	0.06060182457	-2.155854161	-0.03998927413	-3.940206886	-0.4355711694	-0.6417052065	-1.30129944	-1.054952022	0.06262639378	0.4910076915	-0.8350736835	-0.7378744375	-3.475740872	-2.596336745	-1.421432366	-2.301233975	-0.4026518765	-3.058885574	0.9890943984	-0.06413686157	0.9530855025	-0.3355499477	-1.644870008	-1.400543353	-2.396179887	2.073182879	-1.115550947	-2.664662763	-2.954160873	-2.248401774	-3.375492128	-1.983956223	0.8041655124	2.666520769	-0.5938149052	0.2496719475	2.234798814	-3.457661602	0.7140155247	-1.089515707	-1.93984899	-0.3918459621	-0.4616482377	0.6094008014	0.5434557778	1.079816301	0.892889306	0.03926612109	0.7656975567	-1.163150012	-0.5875888949	-0.9375090845	0.4333584674	0.2605397349	-2.073682606	-0.7816072251	-0.9100042211	0.3761078131	0.6743080662	-0.9747820648	0.9756232172	-1.116462562	-1.485549883	-0.9411835121	-1.390393187	0.426792586	0.7381792568	-0.5530337508	-2.419228652	0.2758445396	-0.3049751187	-1.419887609	-1.015847263	-2.718574872	-0.09935210161	-2.977988298	-1.726651138	-0.2059009122	0.06535190798	-1.261960491	0.8452383552	-0.0356999034	-2.063895799	-0.384481704	-0.5529687211	-2.252305934	-3.486990109	1.577062142	-0.5421912347	-0.9801786217	-1.242980455	-0.5568741877	-0.4871073352	-1.074014214	1.822993356	1.834671599	-0.165791266	-0.3564188752	-1.251328622	-1.576365709	-0.1559571707	0.8000876684	-2.590285009	0.9743008462	1.257928789	-0.6894652902	-1.584370932	-0.5248896512	-1.490549925	0.3532211164	-1.897213128	-1.453768826	-1.075489717	0.1645643093	-1.690373783	-0.6007902227	-3.749024552	-0.1973704166	-1.531669871	1.303836595	-0.1275351884	-0.3266260874	0.3408381962	-0.3798190745	1.420588768	-2.360832211	-0.09878554108	0.09065725771	-1.727431217	-1.381843908	-0.7356266995	-2.149969519	-0.8818521604	-0.745637644	0.4828782835	1.723025949	-0.5545801806	0.9787974169	-1.39214762
-0.7976330925	0.4209067344	1.765552669	-0.6547761971	-1.925397998	1.12431081	-0.3551814776	0.00850172548	-2.51077512	-2.540586878	-1.171900691	-1.827589017	-3.591977182	-1.780975662	-2.204013147	1.542010361	1.031026093	-2.113563765	0.0427336379	-0.08799175427	-2.393286244	-0.5758832175	-0.541895252	-1.758517945	-1.051605968	-2.56381597	-3.331684477	1.024660235	-1.4131573	-1.978836068	-1.090471648	-1.72309264	-0.6348222902	-2.707316399	-3.955085953	0.7544450298	-2.713282089	-0.06782418693	-3.545988131	-1.279388015	-1.113043632	-1.382704786	-0.2565135749	-0.3224800661	0.123619924	-0.5820631761	-1.184643637	-2.825397994	-3.267651789	-1.375081516	-2.595379371	-1.081141049	-2.858633075	-0.7499835458	-1.288184445	-0.6224090407	-0.2672906098	-1.947452781	-1.595315547	-3.074847242	0.1631032351	-2.211337719	-3.400614371	-3.702394514	-2.314475397	-3.589521634	-2.358200203	-1.729012869	-0.1247461813	-1.593024486	1.604985525	-1.150857582	-2.614524832	-0.1504999149	-1.582267852	-1.478374371	-1.202350179	-0.7269513944	0.3863319719	1.06899006	1.0495387	-0.6533056369	-2.069247244	-1.833691462	-0.6770741045	-0.5104439087	-1.528003062	-0.5579899341	-0.1185328881	-0.05850280321	-0.09363335979	0.06147161561	1.469592969	0.08441349786	0.3890747378	1.401417244	-1.494383268	0.2277100224	-0.4107540915	-2.851702925	-0.2431605538	1.969588266	0.01796584678	-1.143138267	1.00993204	-0.6994797711	-0.6244206439	-0.03941469786	-0.9290241057	0.8297307996	-2.705156609	-0.3919627755	-0.5486747316	-0.7629379833	-0.3001241259	1.013495713	0.1297110946	-1.996759262	-0.2361042947	-1.130001872	-1.701303194	-4.208384049	0.9549910529	-0.7026880833	0.2254022106	-0.6654022799	-0.304720316	-0.3801168707	-1.443339807	0.03212262898	2.625887319	-0.8678848014	-0.9599660348	-1.645246786	-2.254907274	-1.800031428	-1.080117304	-0.6969266371	2.849759978	-1.252470676	-1.388978432	-0.994599182	-0.5798206799	-0.9609965311	0.8102712965	-1.261821704	-2.398130455	-0.5239392154	0.6589342308	-0.7362549061	0.8732983186	-2.539361207	-0.5711640264	-1.389423303	0.02472216093	-1.773887135	-1.782666908	0.3445637614	-1.02553935	1.019433569	-1.675133833	0.3348880046	-0.9800970424	-2.364433903	-3.705966109	-2.09832922	-2.226931007	-0.05951223512	-0.1502184597	-0.8470838456	1.543687532	-0.1574640847	0.3093178662	1.00860004
1.105089727	0.2390551913	0.1825257363	-0.7907766096	-1.671981333	-0.7245828871	-0.4584491694	0.1427850784	-1.567601482	-2.539148154	2.33525686	-3.415962266	-2.808300605	-1.645920327	-2.774712572	1.433908443	0.1344271167	-2.162102422	-0.3363089621	0.2242236111	-2.644268591	1.589899182	-0.4308352541	-2.457649055	-1.186589017	-1.637949072	-2.135118281	0.4801629026	1.336659718	-2.550265003	-1.351453065	-2.632092637	-0.8369239921	-2.854852022	-4.028631531	0.8425482906	-2.750542214	-0.1230053719	-2.624179017	-1.79272469	-1.102064537	-0.9874003945	1.210686779	-0.1017935394	0.2629824413	-1.149905415	-1.877052858	-1.049696754	-3.655979608	-0.1209529806	-2.497953655	-1.546803511	-2.685570536	0.6109489005	-0.1497035402	-2.398764917	0.5953643272	-1.706381325	-1.412004771	-1.272715309	-1.505346262	-1.673202276	-2.736899406	-3.123467564	-2.031888458	-2.06281673	-1.883701231	-1.434699839	-1.359488151	-1.395653246	1.88844723	-2.279910791	-2.55789808	0.6057977584	-2.072396918	-1.059237799	-0.1002493596	-0.6975927115	1.667250271	-0.02652026625	0.5531434206	-0.8565235204	-1.882639746	-3.075436383	0.08493597556	-1.5473406	-1.004363624	0.8251327593	-0.3373220104	-0.3104710552	0.8537178476	-0.6892343343	-0.2313392811	-0.5176258755	1.048117336	0.4449431246	-2.288531672	-1.036921476	-1.654364628	-3.725182398	-0.3690334059	1.23582747	-1.118038191	-1.203660981	0.2478247324	0.8204166426	-1.471741923	0.29213622	-0.887288101	1.416637019	-2.124134911	-0.8541411087	-0.4356781157	-0.8036598891	-0.2780998395	-0.04691617916	0.6980674844	-2.074061748	0.6073565421	-1.716598324	-0.698779266	-1.934873995	1.116992141	-0.8310994745	0.5048967835	-1.134034259	-0.3847802196	-1.214506499	-0.4910209882	-1.205726181	1.408752682	-0.667704823	-0.6665896718	-0.7197111006	-3.426948388	-2.527073888	-0.07511829721	-0.01627431202	0.2154805553	-0.176818087	-2.484412817	-0.8219180873	-1.287091576	0.4653872099	0.1521560283	-0.5441556926	-1.214074674	-1.743006752	-0.01644373695	1.204989491	0.7881288264	1.279736758	-0.1501735223	-1.856168932	-0.3248177735	-2.250990794	-1.288383429	0.1584234746	0.1017563444	0.7574842226	0.02744194129	1.190366496	-1.091317163	-0.7632438211	-3.705833938	-2.656254885	-1.401055778	-0.2708992252	-0.3421946201	-0.8920079577	-0.715589825	0.4571872606	-1.653104698	0.1760902487
-0.7553664738	0.1728736358	-0.5138316177	-0.4253368614	-1.439179701	-1.796284098	-0.6240454771	-0.04034211095	-1.318702147	-2.356891031	0.295292016	-4.052567649	-1.968622152	-1.81853576	-2.737717584	1.694262178	-0.04488023611	-1.465591075	-0.2071427585	1.039860235	-2.492917382	1.435298598	-1.686702956	-2.348661342	-0.5072472817	-2.119491236	-1.139888472	0.3300577201	-0.07509856351	-2.705522576	-1.400101266	-2.653138799	-0.3714421357	-2.706952184	-2.778454468	0.8831458673	-1.991414936	-0.5101712684	-1.639476637	-1.282692842	0.6201526848	-0.9749807502	-0.7702940861	-0.05962593724	1.195831295	-1.636162926	-1.282049982	-0.4701259181	-2.615451203	-0.3846335567	-2.429226759	-1.455736506	-2.495483371	0.2754515299	2.755765997	-1.745453113	0.4442629609	-0.9564231743	-2.142776649	-0.7981649548	-0.4474343275	1.314841856	-1.676438742	-3.109721811	-2.122053823	-1.954744085	-1.410817554	-1.313224982	-1.676443038	-1.854983439	-0.5671765453	-2.118299648	-2.237149316	-1.300560234	-2.030237302	-1.005456898	0.2673784578	-0.006834933619	0.6254556383	-0.2404067744	0.198559114	-1.586058263	1.022796216	-3.205326952	-0.01081314104	-0.6408232274	-0.8069581465	1.967973791	-0.6238728432	-0.3324363334	0.2220701413	-1.459176249	0.2629140601	-0.6619935436	-0.1992790118	-0.3456403839	0.009370094069	-1.886425514	-1.003926616	-2.462950008	-0.3859806474	0.3048354411	-0.4008214792	-1.140264116	-0.9763119696	-0.4989502621	-0.3643435755	-0.1416076954	-0.1322151262	1.958330265	-0.8660262233	-0.312498434	-0.09784331222	-2.060905798	1.392345818	-0.5527356837	-0.05274104468	-1.161899822	1.357707694	-0.7380322887	-0.8196867114	-0.04315852693	1.300800909	-0.4867041005	1.042432543	-1.103920145	0.6344444786	-1.697278355	-1.731906785	-0.1066084905	0.6164150532	-0.6538065699	-0.5837279102	-0.1331412336	-3.915546752	-0.9217029732	-0.6144215318	-1.048460052	-0.8888997824	0.6771902744	-2.440744877	-0.5546244884	-2.099691485	0.801637026	-0.9740046785	-1.070406341	-1.877609882	-1.213305065	-0.2869234803	1.365254972	2.471782072	1.288008757	-0.6220084141	-2.277350226	-0.00827593168	-0.8944546183	-0.04039776173	0.1159353265	-0.07027770665	0.05036840094	-0.5881331023	1.494244372	-0.778059656	-1.050931686	-0.4945923122	-1.21709465	-1.452304216	-0.7708028724	-0.2614873153	-0.3843012801	-0.1207944314	2.234713907	-0.5456303477	-0.04981450967
-0.5467480126	0.1285147542	-0.8373872496	-0.3782691047	-0.560174907	-2.063586498	-0.5952460932	-0.1581742825	-1.782252813	-2.138335296	-0.4681606565	-3.400106486	-2.517886101	-1.879290513	-2.318324506	1.279691862	0.8004251841	-1.111889944	0.9576532996	0.1893693685	-1.619226136	1.179296436	-1.024671644	-1.909844897	-0.4878866534	-2.618016953	-0.6010318415	-0.04291775063	-0.1434405463	-2.801557225	-1.483388678	-2.101608663	-0.6464796764	-2.659434813	-1.619766546	0.1041687443	-1.784564678	-0.2440344507	-1.188217012	-2.29557845	0.7589523068	-1.062762082	-0.9287693138	-0.4691809189	0.9349583901	-0.2492915302	-0.4966810321	-1.542096427	-1.636941312	-1.220436629	-2.044539383	-2.152252853	-2.731636379	0.3302014676	1.048888693	-0.9704233638	-0.2984354243	-0.5258019453	-1.14743375	-0.6633787187	0.1943306451	1.263201391	-0.9169309859	-2.428422714	-2.623144304	-1.314673816	-0.5931892225	-0.7112911652	-0.112939392	-1.287035281	0.3166907803	-1.84165376	-1.85932444	-0.9921898623	-1.234372292	-1.261918024	0.3817926998	-0.02580190446	0.5122762482	-0.2242637305	-0.8236771827	0.5526194825	4.152904297	-2.317169696	-0.4510515685	-0.9560180065	-0.2537396592	-1.786859339	0.2833459406	-0.8349514334	0.1163748489	-0.876151085	-1.136564518	0.01008296107	0.1971496893	-0.1785948391	0.004375357761	0.02470734305	-0.8110342115	-1.005525928	0.2963402392	1.015096772	-0.4021784759	-0.9442973872	-1.383722038	-0.87787523	0.273342431	0.8163388608	-0.5987215796	0.5605956772	0.5629536526	-0.5448759409	-0.8676669187	-0.2009198897	-0.3901901115	-0.3439660005	-0.4546216214	-0.8877716662	1.608205303	1.438916783	-0.2977395318	0.07130502106	1.209724238	-0.347852415	0.8174660081	0.6799729622	0.4434698632	-1.849249121	0.2609261993	-0.08568409548	1.266516414	-1.001933966	-2.037010981	-1.174126617	-3.75556079	-1.677368847	0.1440397396	-0.0563298551	-0.9593180381	0.5122833502	-1.793867932	-0.6611129735	-1.143087824	0.9099017164	-1.183161472	-1.046841744	-0.9077438071	-2.2572666	-0.3457504719	1.142816191	2.485354745	0.01090286599	-0.3520129487	-2.446766905	-0.1902537081	0.9071382326	0.2205529322	-0.4517002085	-0.4824331267	0.1699501148	-0.3190614029	-0.1036923856	0.2317303221	-1.454635724	1.02714039	-0.1640033809	-1.495079251	-0.007719921468	-0.2896163062	-1.224579852	-0.2437851633	1.089203359	-0.5075824481	-1.39381755
-1.077422745	0.6733764385	-0.9495727541	-0.1638385143	-1.700935831	1.262488135	-0.4082901124	0.3435443311	-2.095403455	-1.540575027	-0.7869719639	-3.469416801	-3.513614217	-1.3463976	-1.30340718	0.8920466286	0.09123601024	-0.992042154	-0.2444223207	-0.07933290176	-1.53143616	-0.5183509769	0.5812581331	-1.50180412	-0.6331914697	-2.292829078	-0.001838719252	1.151915791	-1.298519253	-2.937968318	-0.8294624869	-1.780818587	-0.33907696	-2.280166461	-0.306272253	0.6480943106	-1.198659946	0.006254451588	-0.7413370101	0.1795289972	-0.8733181342	-0.2882704029	-0.6957846107	-0.5422270717	1.06000986	-0.3438831312	0.009937911474	-2.062676138	-1.529711921	0.1322939606	-1.858881191	-3.041399339	-2.532264168	1.49059254	-0.287460038	-2.077649899	0.2011209808	-0.3198864957	-0.3301224021	-0.6275926826	-0.8408129302	0.03457730813	-0.2892702812	-2.361666092	-2.700642299	-0.7514205091	-0.04919979445	1.124640857	2.063790447	-0.7851768645	-0.7056569826	-1.020177865	-1.611033193	-1.264268199	-0.9336611185	-0.7700232437	-0.9617180046	-0.9166345745	0.1820322818	-0.2002037658	-0.3292832742	1.089616032	0.8840587073	-0.8534328488	0.1170156907	-1.946887131	0.730236151	-1.329986306	0.2347559771	-1.969012761	-0.6227075393	0.3703691655	-0.19535703	-1.421590266	-1.12985737	-0.1925774826	-0.2294227033	2.991144887	1.210792869	-0.1939800777	0.1556061355	1.550717675	-0.3264688311	-0.2881516561	0.01179347579	0.4735993956	0.9017889775	-0.1345275485	-0.05611528856	-0.9717571622	1.051347553	-0.123059508	-0.5982615501	1.053078355	-0.8186794056	1.012079792	0.1785022426	-1.095288199	0.9832986354	0.9710774295	-0.07325611442	-1.017754696	1.438615251	1.11848924	1.377596107	1.618096039	0.1341265395	-1.291750085	-0.7435489494	-0.7430240958	1.581502309	-0.6752041095	-2.389227813	-1.194799146	-1.914148317	-0.2828819522	0.5475060486	0.5166925852	0.8082501157	0.9405896676	-1.165679116	0.5136754308	0.5585904564	0.8186954608	-0.5187662997	-2.126885994	-0.3108718754	-0.393575535	0.2059894252	-1.55705347	0.4929252046	-0.08909341092	-0.568143497	-1.20400086	-0.7647082404	0.6835147899	1.058608895	0.6407135853	-0.5775978746	-1.201922563	-0.1068889311	-0.4809245916	0.3122439379	0.4971706778	0.3810172788	-0.04961653521	-1.999869136	0.04670766052	0.02896264037	-0.8525889601	2.512481709	1.016512496	0.01348407996	-1.693180638
1.800782872	0.9359775788	0.009643731045	0.1090370858	-0.3186943351	-0.7052098136	-0.8868135502	0.6819855911	-0.6078592456	-0.2459384964	1.171854031	-2.813947062	-2.521920769	-0.8473535863	0.1371012649	0.2247996607	-0.737237635	0.1175901133	1.135911097	-0.2857682213	0.1264593083	-1.096183551	0.7151830429	-2.034042108	-0.2501537796	-0.7302141424	0.4826312453	0.8140106913	1.26489175	-0.802377573	-0.9061478379	-0.8474513699	0.03517667102	0.02903134942	0.7715604618	0.6876841419	-0.7601141182	1.797015269	0.858147649	-0.8104584472	-0.7812423655	0.5435443896	1.528677037	-1.087989009	0.6110671017	-0.4174618717	0.4028630289	-0.7521032927	-0.7726130927	1.744407093	-1.595376871	-2.580909865	-1.059262993	-0.1328320999	0.09206415514	-2.354271422	1.15780236	0.4214912557	0.2901268823	0.2462265044	-1.866298065	-0.6621074096	0.6329070531	0.1120064608	-2.284271365	0.4955640948	0.4360914232	-0.3171600448	0.362488645	-0.0352893178	0.726813936	-0.223088588	-0.4509606061	0.6166004874	-0.5936575981	-0.225186306	-1.327257355	-0.9028633925	0.2583397886	-0.1400215904	-0.3153196416	0.06545089409	-0.5660262634	0.05976189963	1.674491153	1.151016546	0.7398037391	0.6209514405	-0.3550393533	1.063612272	-1.06340971	0.8286029332	-1.671030171	-0.5968533662	-0.2568575958	-0.2014096739	-0.3088063441	-0.07578854785	1.403586833	0.5622651976	0.7590805861	-0.1460889006	-0.2423010948	-0.07168621403	1.383414309	0.8744305732	0.3633559153	1.794231011	-0.01174214893	1.099984109	1.755605937	0.547380723	-1.032585754	-0.4712027599	1.564695959	0.5165752588	0.008568444383	0.5749206058	0.3780050517	0.9303205018	0.5051761915	0.4790769547	1.912242389	1.107673553	0.5708086066	1.787750477	0.8071879718	0.1493134249	0.5435804172	0.1433767644	1.798493638	1.646840459	-0.9538107447	-0.8460664057	-1.36218771	1.249675523	0.7722710428	2.313404662	1.465089501	1.787418705	0.01685463255	0.5281090115	0.0697675922	2.377660413	0.5448546809	-1.184582581	0.468717554	0.81185555	-0.7552989427	0.5848925486	-1.490381932	-0.7411452414	-0.4195544422	-1.196397101	-0.5580963029	1.116858526	0.2838271747	0.4973720081	-0.8571832963	-1.198213387	0.6884323663	0.4581483136	0.6833159464	-0.1014499156	1.955996979	0.2283725139	0.5644308508	-1.035879173	0.1163263639	0.9323243439	3.156266894	1.494931264	-0.3616046063	1.524931967
-0.4625654332	1.001256219	-0.6785611578	0.6410704824	-0.3483694097	-1.148927392	-0.2768199105	1.064726528	0.5966012975	0.338593176	-0.2637387957	-1.880452451	-1.095102714	-1.250131032	0.7187824836	0.945890827	-0.5978686413	1.253913327	0.190289187	0.5860908921	1.144938201	0.751291799	-1.755714997	-1.707048441	0.3975358812	-0.1605984175	0.5611708649	1.236560767	-0.2571813741	0.3466961077	-0.01062839151	0.5053462508	0.2522457117	0.6163617733	0.9976516076	-0.2118058999	0.02030144169	1.665900788	1.819371729	-0.7982728518	1.117893064	0.800548946	-0.533633392	0.06286867659	1.391689347	-0.06718061735	0.6057760632	0.2287324738	0.5998336067	-0.9057808187	-0.7671895586	-0.4742193061	-0.7678466525	-0.7327545765	1.165229844	-0.4066295906	0.6067063268	1.781420777	1.018207083	0.9798492368	-0.8170251365	0.4448811807	1.577970584	0.7131798431	-1.78184184	1.75467855	1.240464562	0.1882053635	-0.8680676838	0.08313219551	-0.9269283883	0.7623162348	0.2446287541	-0.7033462061	0.4679710974	-0.8755604115	1.33411256	-0.3479616077	-1.051598266	-0.6951986352	-0.6019333849	-1.215606347	0.7464160662	0.9484106789	1.410928039	1.624047711	-0.2220053632	0.5554741834	-1.277221924	0.7944061603	-0.9468877642	-1.767340468	-1.986938592	0.9605925024	-0.7318559373	-1.385866064	-0.346534745	-0.9910013463	-1.574013362	1.349214866	0.622034826	0.5121255354	-0.01087475627	-0.2219373582	-0.3124635661	-0.6259750196	0.6535114275	1.001527148	1.511623782	0.2765194796	3.031276684	0.6567922013	-0.7686164946	-0.140762976	-1.060342298	0.1645294799	-0.9884351975	-1.345820515	0.7095606058	1.122320077	0.9798014805	-0.03345489135	2.706108718	-0.3411200008	-1.008009788	-0.08010983214	0.4583321108	2.230132997	-0.3360433753	0.4600052735	1.910877431	0.4575184811	-0.8560502806	1.026107328	-0.5183701436	0.8466914866	2.373584398	-0.01277143052	-1.342616866	0.9013096223	-1.714017677	0.4612671872	-0.9401847803	0.6068538653	0.4197416616	-1.413055129	0.002598576465	-0.7988548773	-0.6620033839	1.201642943	-0.276565798	-1.485514871	-1.02758008	-0.9364200888	0.179721382	1.919343101	0.8972934752	-1.190896121	-1.316276663	0.4642159931	-0.4640752876	0.213784537	1.460358785	-0.679674399	-1.327624744	-0.7836710283	0.5785726569	0.9613303751	1.422788487	-0.113080408	1.959369241	1.201643005	0.7943890153	2.210178369
