melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166	melodic_167	melodic_168	melodic_169	melodic_170	melodic_171	melodic_172	melodic_173	melodic_174	melodic_175	melodic_176
0.06285033188	0.140419913	0.3957593081	0.1535054315	-0.3596048078	0.2861281827	0.179983715	0.4219989685	-0.3737294581	0.1560533157	-1.528250383	1.069267845	-1.2893501	0.04955480384	-1.38671996	-1.240165111	0.3174377069	-0.9826976095	-0.01455176021	1.540868823	1.593681423	-0.2546016546	-0.1488603766	-1.471125199	0.5245977261	-0.6962821712	-1.563902151	-0.4861625512	-0.34649934	1.075869336	1.805151042	-0.4790709185	0.9533693548	0.9968709007	0.1292914393	0.7436598123	1.739777716	-0.2479913685	0.812441817	-0.4440942558	-0.2893542816	-0.1792066296	-2.579999648	0.03265249795	0.1294202491	0.4563442809	-1.598366718	0.2597633986	-0.4417487725	0.2749198753	0.08537307085	0.4578109159	0.9503671373	-0.05164865124	0.408880513	1.603856864	1.036220495	0.1696147313	-0.03907297216	0.405365858	-0.8517454447	0.03997056719	-0.5475094752	-0.2382750996	-1.067511134	-0.9133383308	-0.5264326445	-1.051495183	-0.5218114268	-0.4213732523	-0.1180039185	-0.09171570255	1.731528931	0.836226667	-1.474864155	0.4843188579	-0.05776080332	0.1830447538	-0.8102922789	-0.7796330845	-0.3393771696	0.1858518245	-0.6972598284	-0.793371963	-0.4593336714	0.007927204294	-1.049951835	-0.1412576335	-0.02931883716	0.9433638582	-0.1066834678	0.3486803026	0.3658988727	-1.246147939	1.720943068	-0.3693455642	0.09927290847	-1.059341056	-1.090086044	0.6178559684	-0.3847193811	-0.07600091018	-0.2933704067	1.494135957	-0.559284669	0.15459332	-0.34933226	-0.6341679915	-0.8752605192	-0.0823558347	-1.044690549	-0.329697898	1.797731269	0.8199720593	0.163087361	1.242607817	1.179177187	2.698298527	-0.2348473502	0.6427062433	-0.3398139555	0.2767581994	0.6272812587	0.6072116519	1.436125174	-0.4833795759	0.09976639431	-1.184466543	1.357224157	0.869266491	0.5320816847	-1.219035867	0.9584845168	-0.7385019832	1.379248459	-0.4294828396	0.1815135169	1.378249342	0.2863760678	0.8906801084	0.03741775246	1.262066595	-1.468084495	-1.442102708	0.01691166938	1.061197219	0.8970120721	0.5657421457	-0.8131249036	-0.4912891924	-0.1352460954	1.689268176	0.9814225605	-0.6798331452	-1.890639429	-0.8040670581	0.7640180713	0.06757999975	-0.4575024687	-0.8815911166	-0.8448531722	-0.5771993003	4.558097596	-0.9487951534	0.4838610224	-0.3889193116	-0.6321277173	0.295012168	0.8188511979	0.7610045738	0.137421437	0.7871854559	1.769066929	-1.656815513	-0.8290727226	0.3068210705	1.794852354
0.7381509002	-0.3073280244	0.1633044097	0.09713009072	-0.1791022047	0.1513359493	0.5084317943	0.7309867454	-0.2042353302	0.324710969	-0.9837562951	0.05313862864	0.3506450695	0.3726446654	0.471211424	0.3015734513	-1.198928723	-0.6002261869	0.1485373229	0.239851869	0.951151997	0.04919952329	-0.552404125	-1.038090079	-0.4720707312	-0.8722406926	-0.5318545368	-0.6017440179	-0.3004463772	2.365126935	-0.4518350787	-2.105972015	-0.002553934326	1.093972666	2.39085945	1.26601619	-1.113586668	-0.3928703989	0.4120883202	-1.383474557	-0.1491286854	-0.5284095672	1.25019737	0.2110024367	0.2485024516	1.607846115	0.191663961	0.09716325966	-0.3708913556	-2.298102095	-0.119354494	1.761219846	-0.05744130255	-0.6184439777	-0.01751806951	-1.101457147	0.4599449593	0.8208817076	0.9388873096	-0.5773611074	-0.2874930553	-0.8955679842	-0.950016052	-0.07089002397	-0.6723048588	-0.9156496045	0.1122536759	-0.6717038982	0.7727268976	-0.01964265324	0.09130967432	0.5261082786	2.525587103	1.265089277	-0.975788472	0.8100615622	-0.2041441855	0.7116203647	0.7912519672	-1.15121229	-0.0786165654	0.4699525401	-0.5580303584	-0.7813343395	-0.3550718101	-1.680811024	-0.3424822819	0.3125960902	0.3108213811	-0.3814179245	-0.01259185559	1.031988468	1.169883804	-0.6877715966	0.454342852	-1.045718793	0.7250450615	0.3736232818	-0.9780509745	1.238753623	0.4581361456	1.551123518	0.2460857189	-0.329975589	-0.2034465835	-1.456977439	-0.1921258395	-2.046244708	-1.843698576	0.04799417324	-0.8589347271	0.3825466365	0.7749868798	-1.056204969	0.0008732449852	0.1324713061	0.08858241945	-0.4937481874	-0.0425631015	-0.5373804452	0.2380569945	-1.284303759	-0.3766652957	-0.4445977338	0.9871507745	0.03716038239	0.5585859858	-0.5897130445	-0.3713085552	-0.4813369122	0.5062631404	1.243714146	0.6044000095	-0.1143841359	1.443068932	0.9622570469	0.5790508285	-1.353937302	-0.07477136246	0.5018455409	0.7695038582	-0.8189844987	0.6867114618	0.136054756	0.4010942374	1.444492374	0.1126650306	-1.165417703	-0.06331667163	-0.01430991291	0.08213837804	0.5675459371	-0.5740882704	0.57828432	-1.357402106	-1.533024477	-0.5310560767	1.627325973	0.6929533944	-1.521301353	-1.438088952	-0.3913324774	0.8550329776	-1.278601041	1.45269785	-0.2657981972	-0.4674716495	2.143515653	2.454477421	-0.843294139	0.8736405771	0.1523743856	1.660675176	-0.8522520958	-0.954620521	-0.3596184544	1.344425172
-0.1744368057	-0.126412457	0.4050944374	-0.2859678494	-0.4920031472	0.698236856	0.816814256	0.5525930366	0.2384175038	1.110398319	-1.023846382	-1.446649379	-0.49606038	1.114223363	-0.3893897527	-1.038861035	-0.7272496328	1.046309835	-0.5095940863	-1.020947043	-0.5628488574	0.02191133945	-0.5798754749	-1.109228246	-1.701166169	-0.8122840715	-0.2587719511	-0.9709982994	-0.758145961	2.891164676	0.866817798	-1.474202747	-1.07383902	0.7431664273	-0.04699589601	0.4301488193	-0.6618797178	-1.682287146	0.5541842486	-0.2568941967	-0.2763265022	-0.3633170528	2.301997943	-0.02134821261	0.1036135823	0.9425097096	1.349139717	-0.5591633036	0.9308977332	-1.700580362	0.4010094985	0.5660922351	-0.6031577923	-0.04935842575	-1.093719292	-1.542426064	-0.7045898343	0.3799574452	0.6395919547	0.2956914142	-0.7704101033	-0.6641775998	-0.4174046319	-1.076514542	-1.074086526	-0.3446843709	-0.2761688648	0.1914362471	0.0243732061	1.197491914	-0.7766950617	-0.01588820444	0.7856695698	-0.7273451089	1.147069784	1.058354051	-0.1868180127	0.5698293143	-0.05917434236	0.4508513943	0.3954539731	0.4629627544	-0.6269893144	-1.734104872	-0.2905790241	-1.197073315	2.279485039	-0.1491708227	-0.1134257721	0.4928784202	0.3276228702	0.1033823879	1.256297854	-0.4705308693	-1.74603594	-1.690544406	0.4383270565	-0.5574087114	1.264346531	1.79707124	0.9040244394	1.812155934	0.8850438214	0.51399961	-0.1249186714	-2.044067505	-0.6848948836	-1.351799664	-1.400257485	1.172765284	-1.692569017	0.02535526423	0.5114067584	-1.692598249	-0.2380520881	-0.1164988101	0.04662416972	0.9899753275	-0.05856186004	-0.3021201045	0.8797337123	-0.9652735562	1.123722038	0.3347012092	1.203114342	-0.340877226	1.312727687	0.02873427862	-1.034906653	-1.107081199	-0.1327510028	0.5525804507	0.5769480914	-0.362403552	0.3950307324	0.7746742028	-0.3886695903	-0.3436869491	-0.2607512376	0.4314508481	2.117656588	-0.7585494743	0.2245436457	0.9156364663	0.8802090367	0.6468351811	0.5960956213	-0.152694533	-0.2965474322	1.444096148	-0.6247692464	-1.075867051	-0.4077206093	-0.05703922615	0.02892928719	-0.2607182738	0.6056199662	0.7441396075	-0.2242030728	-0.7425294866	-1.789457107	-0.5278052048	0.2515776366	-0.5836446943	-0.3451696762	0.9576817271	0.6409525198	2.215225288	1.787370751	-0.6952379633	0.5702607445	0.2816683938	1.113853978	-0.4218511057	-0.3085617237	1.385163065	1.003941074
-1.621414079	0.8580303159	0.675119806	0.06129769767	-0.558113998	0.7004775557	-0.3048421133	0.3523828544	-0.8603960456	1.090725051	-1.542172828	0.2229415164	-1.193704134	1.342769775	-1.705788241	-0.6666654486	0.24618712	1.36152924	1.288964829	0.06561150375	-2.172992501	0.8761858508	-0.5131076995	0.5116263825	-0.5805442955	0.2821704511	-0.1294953254	0.5774220737	-0.237127219	0.3458502778	1.410948677	1.145703097	0.9981548534	0.7646280702	-0.5941795194	0.8086598564	0.2617302964	-0.8844827827	0.4523458916	-1.32997182	-0.4613979884	-0.1560050537	-0.800533455	0.2627161759	1.189016531	0.4464633915	0.6173868482	-1.436447388	0.02005537249	-1.017387915	-1.285743647	-0.4782691306	1.732873988	0.0169235571	-0.4464829042	-0.02445182099	-0.1682642097	1.063235846	0.07288197151	0.5820995668	-0.07304148274	-1.518351233	0.363076227	2.370976714	-0.4460757903	0.1110613477	-0.4485374064	0.1729097916	-0.3446193237	2.344333346	-0.01902232851	0.1290704112	0.3292656768	-0.3843275214	-1.051230029	-0.5759244004	0.8527460832	0.7372058469	-0.3854879424	0.02251422044	0.38332188	1.322323022	-0.6061291112	-1.18590826	0.1581027781	-1.103031772	1.611943028	-0.5866080204	0.1089519767	0.3605482843	1.018469419	0.3988042818	1.019404715	-1.188048265	-2.13239512	-1.144379998	-1.097825861	-0.0814752901	2.190254944	0.7315937596	-1.085354818	1.704911142	-0.5620875416	1.889761628	-0.6975478159	-0.4741978302	-0.6652199126	0.9508049645	-0.8959472664	-0.1080273523	-1.612026467	-0.1002864598	0.9735285774	0.2783841909	0.3394524532	0.8360852496	1.111621863	1.894153543	-0.2455103533	1.617051958	0.6732580315	1.148458134	0.3437859037	-0.2530900711	0.656691066	-0.8775296235	1.411253054	0.3393057882	-1.260264157	-0.5569332541	0.1888104926	-0.01456093782	-0.1920197251	-1.805087372	-0.6738571252	0.3750601906	-0.1589711053	0.3833791599	-0.290911671	-0.458896024	0.7380307689	-1.87860718	0.3418313065	-0.556221027	0.4303495867	-0.06687722215	-0.134240833	0.1968122442	0.3877233554	-0.4618463449	-1.318493662	-0.4267005884	-0.1285961362	-1.203744245	-0.4072845323	-0.09897664089	0.6906092997	-0.6333656154	0.8452955735	-0.172553129	-1.492900104	0.9143810343	-0.220843105	0.2598513363	0.08346224152	-0.2688798108	-0.039501094	0.5932703222	0.3218782142	0.725832939	-0.9268054892	1.103527	1.076236902	0.9929882801	-0.3220168861	0.5064492163	-1.563504771
-0.9020122371	0.4971297369	0.7341568432	-0.5512065424	-0.3227337891	0.7303750749	-0.2879870748	0.7032678357	-0.6286682879	-0.7250837141	0.00770650527	-0.8563551364	2.031854371	0.6480303725	-2.038246448	0.5063495233	-0.07980665503	0.5062581787	1.206190448	0.171553095	-0.9481523334	1.579855873	-0.1889173341	2.058590263	-0.1905105878	0.8706009828	1.292708434	-0.3354219776	0.7279113643	-1.111801037	0.6278161039	0.9744623385	0.5121277372	0.7986367432	-0.3292605832	0.3797613624	-2.254725456	-0.4915545163	0.200566224	-0.6222530495	-1.458654006	-1.880434519	-0.08865828433	-0.2034659135	2.087756521	0.6351060868	-0.7383274339	0.05163303773	-0.4846046535	-1.325945206	-0.8710236067	0.2508337826	-0.0277975624	0.2423672738	-1.168736963	-1.512962166	1.798026681	0.8468576158	0.6426989289	-0.6202984335	0.5905558866	-0.3410869483	-0.945111547	0.5008320665	-1.376157533	0.2223518368	-0.6832460409	-0.5847125534	-0.1640350686	1.472131009	0.4915256681	0.4628028566	0.3805525387	0.1888753946	0.04229107167	0.3747986114	0.6738049633	-0.4084096368	-0.6292203446	0.4176974386	-0.9468568857	1.136251686	-0.1571033654	-0.6146709202	1.156889132	0.3133517124	0.5218135944	-1.171522131	-0.0009758731159	2.108416174	1.347622285	0.3162769148	-1.470552994	-0.303921161	-1.437540448	-0.2929372157	-1.45420108	0.921391904	0.1364748171	1.135781851	0.2544245339	1.502562813	-0.2651702544	0.7746881505	0.7482313868	-0.4240172595	-0.2672702601	2.063490722	-0.3203944615	-0.5340749656	-1.433048239	0.4642672018	1.026484667	-1.157677237	0.6425709464	-1.044082969	0.6439116495	1.074728468	-0.5100895922	-0.8555038155	0.5133973157	-1.010145494	1.755140708	-1.799407048	-0.2197213057	-0.3525805333	1.359079403	-1.310210288	-0.3030881989	-0.3418149116	0.08378183042	1.329741089	-0.7766674913	-1.586855218	-0.6549423746	0.4732236697	0.7578466378	1.350771764	0.3650873559	-1.62391478	1.190684474	-0.6273568156	0.2626271222	-0.9546765341	0.3060002552	0.09805807159	-0.1545564049	-0.7822703417	0.8694534803	-1.254932108	-0.4362813291	0.3253580545	-0.06925132876	-0.4473680846	-0.1837373346	-0.9305735124	0.4980494607	0.3808907143	1.171785139	-0.224650397	0.2159674477	0.1730609833	0.6201132988	0.5475954821	0.1048288155	-0.5492615737	1.0493095	1.430686209	0.8998672403	-1.720642396	-1.001306733	0.01801029562	0.7566366872	0.3673485298	0.1522186381	0.08757264835	-2.271661234
0.3945601058	-0.03034479874	0.6777843974	-0.7927082959	-0.3409706923	0.924865341	0.5117972438	0.4797303375	-0.1240283685	-0.6338131014	0.4516972766	-1.509380752	1.061876806	-0.2473087667	-0.6227658778	-0.9938508775	-0.4019942138	-0.9851204105	0.2231369751	-0.6619468528	0.8393645005	0.8562741409	-0.019399495	1.061944521	-1.365506903	-0.07493847858	2.298389701	-0.6789231729	0.5440797394	-0.7396731702	0.2484810711	-0.1553743753	-0.1537690972	0.858884147	-0.2084251499	-0.9094058388	0.07646050718	-1.503048025	0.3619866394	1.663688259	1.686471419	-2.339354793	0.06609377494	-1.202906394	1.142602814	-1.290684839	-0.7849510931	0.3959175581	-0.8472082528	-1.999853847	-0.1470209885	0.8756878283	0.8389643377	0.3853283137	-2.116087408	0.6677158258	0.03584976663	-0.5490026514	1.349523261	0.02612423763	0.2153981134	-0.03790262833	-1.437823913	-0.5065259331	-1.56596632	-0.7556422094	-0.1398251468	-1.16992715	-0.03618734778	-0.7917054016	-0.02036074843	-0.0867933916	-0.3630224536	0.2919734025	-0.495645611	0.04586514838	-0.4504897264	-0.8267981575	-0.1350423797	1.502213045	-1.708468252	0.5503050585	0.05641705156	-0.6219818659	1.655561534	-0.3904877296	0.5614764022	-1.39932508	-0.7160752589	0.3536021196	1.043582571	-0.526457147	-0.06365238041	-0.4912851459	-0.8795997982	-0.7763072237	-0.3103373897	-0.09580702126	-0.1956647982	1.355165152	-0.6649841435	1.210001142	-0.1816040987	-0.3817068386	0.3874966992	-0.6725268866	-1.188296547	1.196947171	-0.7087094117	1.012465208	-1.455337404	1.148058378	0.3284810495	-1.17606905	0.2471360921	-1.030360036	1.093534795	0.434099114	-1.297242688	-0.3486170395	0.3322742922	0.7408596791	2.710708294	-2.545980856	0.0274290436	-0.3541195063	2.413152926	-0.8882207246	-1.24099986	-0.9953585179	-0.6979676151	0.4426021647	-0.4270671954	-1.462590831	-1.936386486	-0.2079806312	0.7336645107	-0.1342723934	0.3266145436	-1.350237614	0.7656237746	0.145080108	-0.004213622925	-1.154567865	-1.156740187	0.6254709656	1.179168103	-1.162704994	0.6139318831	-0.1489787257	-1.187494573	1.602670233	0.2859499818	-1.124208445	-1.253575344	-0.6787997823	-0.2667880787	0.4946203424	1.652521103	-1.21287892	-0.4652381934	0.1990645075	0.6230368009	1.582093425	1.829876112	-0.3689557262	1.134125196	1.624538669	1.068707888	-0.7248823198	-1.151326289	0.3742547438	-0.355509247	-0.4792846498	0.428653332	-1.061183689	0.5476876835
0.7961856587	0.383907472	0.8221917473	-0.435295024	-0.2745193592	0.8384332273	0.4944821602	0.9327966767	-0.4533413905	-0.4793113274	-0.8234623213	0.7153680656	-1.563144359	-0.3299774935	-0.5804875179	-1.470218943	-0.8767294205	-0.7475898795	0.6208950699	-0.9832539803	1.862579373	0.892155066	-0.02244433269	0.8216265977	-1.86548364	0.4310203513	-1.577840705	0.2559481018	0.2287654764	-0.5034524041	0.02468877155	0.2602333893	0.4219016072	1.06160714	-0.3679357496	1.567109032	0.6626109026	-1.587536248	0.5223263538	1.475888462	0.03832190107	-1.817786916	0.01467717285	-1.192613459	0.4142676031	-1.834629895	-1.061156152	-0.2429381178	-0.258569946	-1.922823078	0.6517427942	0.5755538604	1.25331406	0.2850391828	-2.024546935	-0.209231015	0.4278025228	-0.9253535611	1.769722125	0.06764311367	-0.6369551959	-0.4493187412	-1.197478514	-0.7397888889	-2.11307525	-0.1695490439	-0.4216621873	-1.037263952	-0.1275976778	-0.7818652309	0.07232372987	-0.9122497565	-0.4810090419	-0.5467341491	-0.3331997103	-0.8823065747	-0.4680067819	-1.164736338	1.245812743	-0.5918357475	-1.585690292	0.7823150272	-0.06167062095	-0.9744547429	-0.2962703656	0.3254805517	-0.3312789133	-0.2888081752	-0.5884735362	-0.6403161451	-0.3258343031	-0.6895626213	0.8767418854	-0.7054921964	-1.103900927	-1.226928216	-0.6437650948	0.7888831958	0.2776453712	0.04197130699	-0.2134378242	0.9976113843	-0.9016553027	-0.7541462991	-0.2133679557	-0.4081188546	-0.7291129382	1.199592919	-0.7813554674	1.033465526	-1.425946181	0.3821368763	0.7997618033	-0.07758530178	0.08931097735	1.332805092	0.9097523487	0.7834976383	-1.340500425	0.3273240527	0.3183257749	1.733356363	0.9840763184	-3.060487682	0.7753906636	0.008457393126	1.824851838	-0.4664897757	0.6427097883	0.5135893327	0.5886827091	-1.243862267	-0.3186158645	-1.415327046	-2.303122172	-0.3993056513	0.5737769827	1.397507674	-1.144490179	-0.8276838609	-0.636914995	0.08609583824	0.5824286123	-1.478959265	-1.783144575	0.676526617	1.396008942	-0.8576190681	-0.2984051088	0.2327641017	-1.094242277	0.1641009359	-0.2598327055	-1.268670054	-0.834640482	0.04596834084	0.6216310997	-0.07579364395	0.2633331416	-0.6621388733	0.4268322411	0.5035459528	-0.06101294682	0.7823077198	0.5515459471	0.2345337191	-1.345860587	2.481781935	0.8215612709	-0.4854006842	-1.602119843	0.1102988094	-0.8739456107	-0.5591105177	0.2868392859	-1.041902367	0.5878376144
1.606576048	0.8180508881	1.080704445	-0.6112429971	-0.3399586838	1.139493864	0.8997112242	1.098196916	0.4427618639	0.3083255301	-1.161803051	0.2218573515	-0.2367400824	-0.1882600855	-1.222397606	-0.7126424338	-0.6274158109	-0.5346285448	-0.2209085822	-2.119134412	1.595518514	1.067383426	0.1125565791	1.719297377	-1.477831265	1.114899786	-0.391747117	-0.661113185	-0.2564877935	0.9208212796	-0.5291795685	-1.327353905	-0.05111988199	0.7502186612	2.2853276	0.06777150636	-1.733602537	-1.324840516	-0.2251509625	-0.5806925535	-0.6941858127	-1.263425968	-0.4266859269	-0.8739644894	0.04646671686	1.098744574	-1.436422224	-0.4370792972	-0.3802913282	-1.244201358	1.414407489	-0.08033195571	-1.48649843	-0.3515444603	-2.04320801	-1.38544609	0.5855964106	0.8977786431	1.88372434	-1.141350495	-0.859275987	-0.8721367904	-0.7996899816	0.1829342895	-1.878911185	-0.01847496705	-0.7695431429	-0.8480544933	-0.1116836058	-0.8206547634	0.1397781551	-1.055341492	-0.003204106171	-1.472199887	-0.1431648783	0.3478154357	-1.160417388	-1.211676406	1.768097209	-0.93995874	-1.584208307	1.151335304	0.1049030568	-1.401254358	0.2034975921	-0.4691019389	-1.679441844	-0.618292963	-0.5687296535	-0.1662386478	-0.409234215	0.01108274381	1.313677059	-0.1420626063	-1.723458796	-1.776280971	0.3897952183	3.430074107	-0.2516108298	-0.09465536977	0.907497834	0.9721357633	-0.4445482354	-0.3862860349	0.791277685	0.3338960727	0.2957035361	1.197975795	-0.4345960795	-0.3795008761	-1.970304283	-0.5439274567	0.8268669569	0.1464698392	0.5196454792	0.7780468015	-0.4528848116	1.24551978	-1.16769441	1.707444877	1.63158698	0.932437587	0.297302974	-1.300433569	0.732498941	0.4750405282	0.6742667275	-1.405771619	1.18749731	1.073275114	0.2823380311	0.1450278583	-1.176508503	-0.842653901	-0.8432665985	-0.4318358612	1.174711499	-0.2412552256	-0.274942701	2.233351272	0.876207278	0.1759205217	0.7871651085	-2.04720541	-1.727652745	0.8089076312	1.154151007	-1.181876129	-0.8103872943	-0.1745366461	-1.825718587	0.1632567022	-0.4673092433	-1.366511636	-0.1251617588	0.09695977944	1.249346958	1.200524161	-1.592149542	-0.4809129877	-0.3126882813	0.690619079	0.3419324352	-1.675429458	0.1849517705	-0.3200236776	-1.260693757	2.186767729	-0.05875651912	-1.244137149	-1.170325246	-0.3491021771	1.062180143	-0.9070684952	-0.08222569177	0.5332110206	-0.2314280901
1.395812284	0.2983454617	1.220562483	-0.8667429441	-0.4303810491	1.182127622	0.6463856167	0.9164378188	0.5158717154	0.8685165025	-1.310434225	-2.150098918	1.614766621	-0.3176452377	-1.778391283	-1.459819477	-0.2225203218	-0.01231237537	-0.05224528994	-1.811770809	1.784116655	0.954106887	0.2847202914	1.908739289	-0.7976634274	0.3975595549	0.2563824505	-1.065192895	-0.2377959845	2.044714259	-0.2489233794	-0.784545642	-0.8205187891	0.7642397954	1.866857948	0.1800848317	-1.239947171	-1.382224042	-0.8759430204	-1.009482796	-1.053592053	-0.667935492	-0.2840116034	-1.245061622	-1.051541965	2.771546539	-1.791917644	-0.5030987036	0.4165800385	-0.2423556981	-0.007851227872	-0.829570775	0.7577577189	-1.158242224	-1.728587768	-0.4433327296	0.8353356721	0.1166745879	1.445697775	-0.5110788376	0.01252873308	-0.9680481029	-0.3883298254	0.9845806568	-0.772484057	-0.7351836821	-1.770226411	-0.2035035268	0.4564006266	-1.856649451	0.04512054759	-1.613337249	-0.2600584991	-1.256914377	-0.7345362247	0.3251283328	-0.8463638445	-1.946713724	-0.2182677484	0.5608531456	-1.226647863	0.4753700374	-0.04551283007	-1.505931597	0.01519781772	-0.5360340432	-2.235494583	-0.6389683762	-0.4246660518	-0.6675882054	-0.2578822453	0.06195273673	1.429729956	-0.5613984606	-1.770285833	-1.558627323	1.3020931	0.7902087585	-0.1691807792	-0.3261723437	-0.002468435217	-0.207368055	-0.6538192857	-0.2242092248	-0.2321713702	0.8578721799	-0.5047450714	-0.08907904296	-0.5631897039	-0.4558775328	-1.437320817	0.4497435831	0.3771421922	0.2680818435	0.7959657584	-0.542653102	0.1192467179	-5.245212812e-05	-0.8186447769	1.235546721	0.549893035	0.6051801261	3.275194953	0.3291850085	1.005318739	0.3471896915	1.22961393	-0.6657998319	-1.177695159	-0.9245449178	-0.8971516629	2.022707802	-1.850038339	-0.987964761	-0.8978029973	-0.4501174933	-0.368411691	-1.452279418	0.7080960573	1.44314436	2.217655383	-0.7398190146	0.6010162415	-0.1912790608	-1.056855089	0.953199068	0.20728805	-1.315528619	-0.4163088246	-0.1264344968	-1.75357903	0.6346963284	-0.09178869899	-1.163064908	-0.3893134298	0.02425844015	0.5183237807	-0.4480550327	-0.9293976424	-0.4023668399	-0.9035163628	1.09594851	-0.2806749929	0.7021652249	-0.07441256262	-0.3354821866	0.6543107784	0.7071639996	-0.1970650789	0.01118514586	-1.966863092	0.3819520906	0.9967748549	-0.5057854592	0.06826852729	-0.4859797739	0.1653305301
1.512491549	1.176339032	1.320787805	-0.558301813	-0.539617525	1.301378784	0.2357853467	0.8947085141	-0.05684361883	1.080278777	-1.201277039	-0.1310874138	0.7861485762	-0.7180149602	-1.440236876	-1.77069448	-0.2045289356	0.1127145011	0.1686910049	-1.228542931	1.920685357	0.2405094449	0.06908252996	-0.1428986751	-0.5254914537	-0.3780655955	-0.6789198508	0.05806129304	-0.6669564167	1.648517108	-0.01224850738	0.9702627144	-0.9574942652	0.9553140898	-0.5588247008	0.5417651805	-0.1978969317	-2.139884753	0.3192315062	-0.5991203796	-0.5673352478	-1.453453017	-2.178835215	-2.226710857	-3.283572048	1.243851385	-2.513502552	-1.058682863	0.2234066342	-0.5134270938	1.321205754	-1.892206724	1.554882164	0.08584913318	-1.212335462	-0.8628128868	1.513882293	0.7487110775	0.2589169668	-0.4588927545	-0.7906836809	-1.480701095	-0.2090710259	0.6520884245	-2.3424786	-1.360322361	-0.9950195685	-1.699735641	0.2231787733	-2.745677329	-0.17321704	-1.424028958	-0.2884046866	-1.029229207	-0.3884148986	0.1483371284	0.6243951619	-2.423523823	-2.638755002	0.3740053689	-0.8878755363	-0.901694603	-1.360797104	-0.8693547321	-0.4860091344	0.2617491402	-2.552659098	-1.444159761	-1.329805299	-0.7007043544	-0.5633058504	-1.644550402	1.025432237	-0.8007100197	-1.736053844	-0.1117949405	0.6040236555	-0.5711924805	0.01368898749	-0.5444170838	-0.4790741086	-2.433044431	-1.574477507	-1.068973545	-0.6413406068	-0.1517936777	-1.73252716	-0.9590832967	-1.001351601	1.247484805	-2.496532633	0.2001831915	0.934602358	1.116602086	0.2191122693	0.3870891221	-0.4942013472	1.678940746	-0.04438733082	0.5586753849	0.8581895967	-0.3835112231	4.318915898	-1.365358812	1.178698198	0.3811395243	-0.05628695145	-1.118245198	-0.384140232	-0.2828217592	-2.189137153	-0.4555950595	-1.202065789	-1.506537392	-1.303784897	-1.637571451	0.3056035921	1.081316532	0.4419038248	1.238335186	1.080507558	-1.394055441	0.3131669285	0.9574713602	0.250642451	0.2445035285	0.5853666093	-1.230028169	0.1132585894	-0.8378021049	-1.983727253	0.03952196043	0.584825329	-2.043931565	0.06408243393	-0.7672567522	-0.4576175935	-1.498585707	-0.516803698	-1.734641418	-0.2312409487	1.130756414	1.788806171	2.512398497	-2.265641501	0.07734583684	2.063866405	-0.599064271	0.6226538799	-1.498748238	-3.101993425	-0.227438484	-0.1634979497	-1.28187744	1.442292211	-1.412636835	0.9483656296
