melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166
-0.1568406556	-1.17936611	-1.15473811	-0.4125636944	-0.3900570547	0.7823525727	0.4942891037	1.656621619	-0.5871729873	-0.5281695622	1.075693225	0.4750797869	-1.428537887	1.492448128	0.4067984393	-1.575508621	0.5894701829	-1.195567573	-0.8584979454	0.2902131686	-0.1980084629	-1.175275025	-0.6951064739	1.322177796	-0.8683684825	-0.271484802	0.0392273577	0.6226988333	-0.1454855186	-1.568829754	1.344469671	0.8154550381	-0.2963567103	1.270562823	0.8310418521	-0.3334908427	0.4991709669	-1.236486286	0.3908338448	-0.711699711	-0.8479665262	-1.384232206	0.884658936	1.317150644	-0.7270803001	-0.6153173663	-1.139015378	-0.6281143527	0.1943308713	-0.2190069813	-1.389978369	-0.4681273415	0.07589983534	-0.3931237179	-1.267390488	0.002709551985	0.5660704308	0.1421232123	-1.430901969	0.7248146961	-1.109905418	-1.125448679	1.11243299	-0.2914476163	-0.4108593667	-0.7736050048	-0.6160661455	-0.5708001831	0.9223246591	0.6961500014	-0.7576918992	0.7586423484	-0.7462446348	0.5580610887	0.05577394005	-0.01799879821	0.9650214995	0.6908582028	0.2346603115	0.3246414359	0.09729537621	0.8555050068	-0.1184815297	-0.160981188	1.655993147	-1.315534365	-0.2665699787	-0.2591876507	0.2676234796	-0.7371429327	-0.4505224172	-0.2321981284	-1.214157445	0.09176068686	-1.094588394	-1.033618979	-1.590115486	-0.7013734803	0.9246861966	-2.075179751	-0.9079822256	1.200635442	-0.939055577	0.4387296242	0.7685279883	-0.5757194432	1.023354381	-0.8063833765	0.4010707294	0.4737506951	1.343931204	-0.7259675427	-0.8373571508	-2.437108804	0.0833075148	-0.4819009223	0.05299531068	-0.6300200642	0.05264713079	-0.6944222736	-1.960018035	-0.1304051098	0.541256399	-1.235057498	-1.045916764	1.265799896	1.247070594	-0.7629113489	0.1775383861	-0.264694608	0.2252325389	0.8371267585	0.541570556	-0.956579587	-0.1950779794	-0.1770324495	-0.1848722531	0.6643159916	0.561488588	0.05094974896	-1.1197576	0.8421502237	-0.464073941	-0.1165766841	0.4509315199	0.5114272378	0.9983825588	-1.736999174	-0.09930001857	-0.1182323997	-0.189962777	0.1892460789	-0.4231391063	-1.655474268	0.04680447508	-0.9041844292	0.2802595237	0.3533127856	1.018836135	-0.6792811961	-0.6669570257	-0.8612982031	0.9512706783	0.3846708458	-0.002686201734	1.328047388	-0.4295542741
-0.1910492178	-1.223327147	-1.035744103	-0.5365394816	-0.2968719329	0.9066206357	0.4508887808	1.69595879	-0.671869932	-0.7116353231	1.118979789	0.4426802842	-1.392860172	1.411499679	0.1450732135	-1.414515736	-0.02172346281	1.019439145	2.229619905	-0.09062317859	-0.1145131894	0.3972254533	-0.7600302308	1.132899998	0.1921789283	-0.2021721062	0.1245531948	0.1100857361	-0.2321818669	-1.50557505	2.309956567	0.6836661266	-0.03808680389	-0.3682441365	0.6184704429	-0.2399212905	0.28997132	-0.9190027223	0.5500440282	-1.691628791	-0.6001734828	-0.7108326822	0.9006542315	0.8017974231	-0.4051640918	-0.5047922428	-0.6777298503	-0.6380037177	0.3166014685	0.3707647002	-1.361648755	0.1964685463	-0.103108753	0.9706344151	-1.068461202	1.209507998	0.1751306769	0.6513173327	-1.305716294	1.032871531	-0.7038238807	-1.006530137	-1.431362061	-0.2889387158	-0.3003629656	-0.7415279893	-0.7084848981	-0.534464138	1.262288188	0.4703745248	-0.9094800579	-0.04808426903	-0.08297069634	0.8854253131	-0.4852576934	0.01130379538	-0.1244136431	1.106163014	0.3310092946	0.2509291298	-1.161162639	0.8195326104	-1.037538677	-0.7091377171	-0.2259903357	-0.04130847558	0.2164058445	-1.517300083	-0.1227368321	-0.3758332083	-1.754687189	-0.9205973229	-0.9836968843	-1.851606943	-1.29276077	-1.11938274	-1.31289618	-0.1225453024	0.009341920465	-0.8163995294	-2.021869191	0.321004095	-1.114072257	2.060587228	-1.038715386	-0.3512251178	1.70133353	-0.9053996914	0.5164098666	-0.2441107225	1.519351287	-0.9606336632	-0.9804475177	-1.822363119	0.2934326507	-0.3701069037	0.07084516522	0.4371516909	0.9997908838	0.7301017991	-1.159484913	0.2838325982	-1.092087973	-1.273805654	0.08313538569	0.5212921983	-0.3544755125	-0.5156839747	-1.004581866	-0.538828649	0.5634870647	0.4168088894	-0.2258760619	0.05078099174	-0.4689653754	-0.8862865938	0.1610201859	1.083936558	-0.01505282592	0.4860984105	-0.8347902916	-0.2382796006	0.07864127569	0.2258809419	-0.5693622888	0.5409528784	1.325452357	-0.8060404908	-0.2730176031	1.203349153	-0.1495792713	0.9336820025	0.3717320429	-0.6767748381	-0.1175727777	-0.3959255822	0.6460576297	0.9747850346	1.828942354	-1.801394096	-0.01400963669	-1.421500711	0.5316302207	0.3734942203	-0.3766572694	-1.103048343	0.4898423434
-0.2012044148	-1.182340975	-1.056361049	-0.8947358425	-0.172059413	0.7087191852	0.4148314269	1.456990005	-0.1929839174	-0.7123743726	1.440362352	0.3956983522	-1.578549525	1.557367776	0.2087498488	-1.210357785	0.9921094164	-0.9692903706	-0.7044150797	0.3930393671	-0.105276	-0.1474424902	-0.8512737541	0.9261883624	0.2005386903	0.04000527608	0.4250367013	-0.300549608	-0.8134169776	-1.033874442	1.15997798	0.5897782921	-0.3177743813	-1.117092665	0.6039214485	1.489704243	-0.8807919787	-0.5406399623	0.7760782707	-1.989202234	-0.7547499794	-0.6007163279	-1.036639007	-0.0732654955	-0.4647029083	1.116849837	-1.075599091	-0.4931420792	0.02457364512	1.323533837	-2.330409866	1.273925124	0.0423047304	-0.1829035665	-1.201251738	1.444855059	0.03744492953	0.761225634	-1.875995822	0.953361049	-0.8730072954	-0.9366680983	-0.7397841915	-0.3707553473	-0.4849326442	-1.044279899	-0.5185410812	-0.03874263566	1.281064724	1.202555336	0.2003770225	-0.6739004187	1.782404676	1.431999149	-0.6709622491	-0.3682375062	0.2579413286	0.6342269578	-0.1684921527	0.2022743035	-1.167377106	1.281170598	1.174424485	-1.152290325	0.7636418296	-0.4962564205	-0.1008018824	-0.7840079324	2.057751548	-0.2694862027	-1.476351699	-1.881726015	-0.8586429867	0.121408182	-0.8587811283	-0.4416472015	-1.025667654	0.4299021542	-0.6414092294	-2.152493013	-2.458020085	-0.6050289235	-1.104478447	0.3674734512	-1.648416471	0.3268447625	0.8680756283	-0.9098381617	0.2312639881	0.01960119941	1.021526997	-0.6164129602	-0.5473531816	-2.341228401	0.0182086181	-0.525051059	0.008645191012	2.164230776	0.3218915201	-0.5477743472	-0.7348865084	-0.4189675741	-1.229238381	1.146112146	0.5918207635	0.5905159839	2.191935377	-0.268015255	0.3356657316	-0.9263636556	0.999154866	0.4893433703	0.4511280328	-0.174714752	0.07199806442	-1.089354031	1.184460101	0.3587364961	0.3765829552	1.260714967	-0.8408036234	-0.928938952	-0.4011214829	0.7853588287	-1.554723474	0.3755890198	0.2630259341	0.6050612979	0.03016049027	-0.6527336023	-0.07127203579	0.5808598197	-0.2244800529	0.6488157091	-0.8955591944	-1.499186862	0.6828113399	1.414756368	1.187704856	0.3670895301	0.6313767134	1.273376578	1.082504209	-0.7234163027	0.05277216991	-0.9042413869	0.881649649
-0.1553262816	-1.248679545	-1.361205767	-1.048453977	-0.1546202681	0.6986763406	0.4496472239	1.70270364	-0.5864933633	-1.123300613	1.526437221	0.3512004181	-1.567026573	1.670561307	0.08919026942	-1.501300477	1.070120193	1.178000388	-1.179748646	0.9020310284	-0.5940655308	-0.849295178	-1.100003277	1.321653537	-0.1904367839	-0.2078046195	0.04789611607	-0.5180369774	-1.361755041	-1.379175949	0.8767720105	0.3099542223	-0.3795535905	0.8443728379	0.3267772279	-0.671751391	-1.088462731	0.08688311072	1.165822615	-1.983507747	-0.5211084299	0.3496084073	0.3670386554	-0.398558957	-0.3939263999	-1.34572145	-0.6843818272	-1.048514111	0.3051187961	1.370942435	-2.53462773	1.383856649	0.2901207027	-0.3068715243	-0.3103412367	1.092467955	-0.1862357094	0.5623346145	-0.7471222676	0.8922112733	0.08627490337	-0.9711229593	-0.5387152109	0.1580366871	-0.5532857352	-0.8196518568	-0.5422486744	0.1770339326	1.798645608	0.7260905263	-0.7041209148	0.4047300653	-0.4483026691	1.25252341	-1.681480869	-0.5193187649	0.7273917687	1.004184524	-1.137679069	0.2132454067	-0.889187657	1.719328161	-0.5743864258	-0.8279407239	1.950578174	-1.272233592	-0.1655460908	-0.6797845464	0.6724179667	-0.5353823711	-1.091862403	-1.676474107	-0.3676519883	-0.6441461629	-1.065900124	-0.6548083321	-0.1671242375	0.2565242707	-1.853731642	-2.870250554	-2.313521139	-0.6611103338	-1.032960316	0.3935291524	-0.8828058839	0.2766801414	0.3259781664	0.06575379003	0.07398338069	0.1568822038	1.135111816	-0.4086897316	0.1319906647	-2.366106629	-0.6323145863	-0.2451970153	0.02862852838	2.380274458	-0.6258945001	-0.8691367769	-0.02554658842	0.09977762177	-0.6717381535	0.4209997415	0.5572156916	1.020646538	0.8688932909	-0.3964838945	0.90656854	0.2713578609	0.3453892785	0.6827905623	0.9896575871	0.2509892878	-0.5567332932	0.05109297663	1.086637272	-0.0191815463	1.132866543	1.260995042	0.1552836398	0.1838965011	0.8016529573	1.135194347	2.473133455	-0.1074316741	-0.3388200156	-0.4492719759	0.3426122001	-1.492632302	0.4560193363	-0.9856463024	-0.8834415439	1.161983297	0.7269573364	-0.257091146	0.2868547176	0.2168077309	0.9287729909	0.2311463373	-0.6482957254	-0.1406043637	1.06739862	-0.1003571778	-0.1387429012	-0.1755712509	0.6732890289
-0.2202065117	-1.44521066	-1.400323955	-1.013500558	-0.1485480898	0.8663386119	0.6498900349	1.855289603	-0.6223146529	-1.160786541	1.301488672	0.3070543377	-1.329379573	1.690765798	0.001516487119	-1.607005808	0.1799073993	0.3918315018	1.06252378	0.2563703999	-0.1608228708	1.363507447	-1.042554497	1.600969121	-0.3600428551	-0.05837679154	0.09247565348	-0.309173016	-0.6078557184	-1.107209971	2.035789129	0.4190087715	-0.3423486284	-1.151301303	-0.1563696607	-0.2303568334	-0.9599197067	0.3040985683	0.5589305997	-1.882930218	-0.7066560605	0.9598807637	0.2663723722	-0.2730889465	-0.3370836375	-0.6524134992	-0.2120466353	-0.8784822519	0.01070632427	1.022948728	-2.068364965	1.196335782	1.073238056	1.182618986	-0.4889531695	1.144102712	-0.4587736986	0.7715213841	-0.5914052516	1.534920572	-0.363193673	-0.07164486036	-0.5504162575	-0.4266898151	-0.6417872155	-0.8927182342	-0.890208785	-0.2224790943	2.186770465	-0.3606543155	-1.249352955	-0.5969449191	0.6311313446	1.095099316	-1.83505473	-0.7907317838	-0.45437404	0.597142263	1.116385912	-0.02022377874	-1.950753914	2.173799616	-1.051112558	-0.8629123992	-1.649820682	-1.215235189	-0.1784115675	0.1629217702	-0.6602884739	0.4597234416	-1.399063496	-1.287220641	-0.9230496611	-1.183152167	-1.212524336	-1.036125646	-0.3743417319	0.430428992	-2.335078614	-1.329632828	-1.822551598	-0.3564218417	-1.031999868	1.602946203	-2.540246568	-0.6872324938	0.04484802973	-0.2209575014	0.2438767995	-0.2567454683	1.080545509	0.243627767	-0.3611029492	-1.958370109	0.1851427339	-0.3266032807	-0.1040641587	1.155697264	-0.4109571079	0.300520475	-0.4620462359	-0.3647442763	1.196892945	-0.2448106142	1.035875785	0.4203493109	-0.5986010804	-0.5769197194	0.7312101156	-0.2645727691	0.4074375205	0.4429547424	0.8421164987	0.6682285608	-0.5600368567	0.4681861178	0.8790493902	0.5172109326	0.7053901746	1.232708489	-0.1747046122	0.3528206836	0.3313703007	0.8764489091	-0.6065137425	-1.17461547	-0.4880800152	-0.1838543284	-0.4639365475	0.3599818922	-0.004854627314	-0.2476508948	-1.525959405	0.5126732944	0.6705574072	-0.1986987533	0.9236149082	-0.1824176204	2.543996975	-0.05315618106	-1.252761941	-1.413407861	0.2615756918	0.005663694434	-1.639985627	0.05770791802	0.6292912677
-0.157175756	-1.397802767	-1.179904157	-1.097471504	-0.1148251977	0.6806796136	0.469783494	1.166228316	-0.3780086559	-0.9864420202	1.109974967	0.2799011483	-1.588133277	1.482226248	0.2469950746	-1.490194183	0.8589260139	-1.08307015	-0.7136125888	0.5427900924	-0.3959887148	-0.5209691991	-1.036986935	0.8887902033	-0.4221685538	-0.06911689819	0.4622591261	-0.219992797	-0.3377362027	-1.294890475	0.7085910462	0.4986917263	-0.1425389303	-0.8358545157	0.02631333334	1.056330798	-1.540502163	0.1665782923	1.421875654	-1.794536395	-0.8757892086	0.05032852712	0.1158112656	0.2235058551	-0.385406119	0.1407476024	-0.841177438	-0.8890562497	0.9245072963	1.935511555	-2.321246766	1.275048177	1.59217366	-0.5808550008	-0.8915229495	1.348687183	0.6176817191	0.7162939974	-1.702020947	1.205538075	-0.5597141911	-0.2557127578	1.360917382	-0.4431551832	-0.533379054	-0.5138330982	-0.777353684	0.4415376135	1.774655762	-0.3304640564	-0.1554075569	-1.010672581	0.8065637454	0.6136170288	-0.5528806278	-0.5500854839	0.7214278479	0.6199317498	-0.3752800872	0.3682555285	-0.6932215426	1.986860887	0.5292470486	-1.11747463	-0.2889958562	-0.830240106	1.119100371	-0.8098245404	-0.1176066052	1.390270607	-0.1190615348	-1.073235079	-1.336359709	0.9818559107	-0.9072895151	-0.3726539045	-1.323105708	0.2687685087	-1.035572808	-1.322220644	-1.017455075	0.789345759	-0.921818528	1.552506112	-1.679697603	0.5288194304	-0.1556531784	-0.4541458764	0.1512336812	0.3616599939	1.625379925	-0.3902274305	0.9487572464	-0.7793536128	0.4733811581	-0.7791279908	0.09176301364	1.156309263	0.06414828317	-0.2932650712	-0.7379965661	-1.867862445	0.3834469856	-0.5601884442	-1.671412279	1.324914354	0.7650860271	-0.08815110309	-0.8899124616	-0.3871662533	0.8266081123	0.5402657805	0.8040921529	-0.904842491	1.003496894	1.038979565	0.9247134106	0.9147577673	0.4992570209	0.7820464852	0.04501835007	-1.207460415	0.688946526	1.663867154	-1.288270981	0.1620563351	-2.170685835	-0.1493450581	0.01709470048	-0.8021395754	0.8237032943	-0.2320356083	-0.3036141607	-0.712248103	-0.6176899809	-2.401857281	1.44820457	1.755198667	1.676029741	0.01022959998	-0.9793251293	2.063418093	0.4386628195	-0.7379772874	-0.9024648907	-0.3111064583	0.8693350927
-0.09494603339	-1.072570188	-1.276642218	-1.042338686	0.1056809904	0.6817955533	0.356318573	1.544692989	-0.3703147173	-1.19918558	1.405469622	0.4938613635	-2.209341411	1.670640122	0.1681051931	-1.385789687	0.9738904243	1.201134538	1.778788829	0.7464977293	-1.097034058	-0.2045495118	-1.397648558	1.038477008	0.05075425012	-0.1713656496	0.3619261891	-0.01764204395	-0.040402346	-1.258576592	1.710083117	0.6018905657	0.4690121789	-0.7432186518	1.133103521	-0.03703582535	-0.6724786379	0.5667259995	2.772622101	-1.298050831	-0.5264595014	0.1059732279	0.4633063131	0.6384157827	-0.2712942248	-0.2602288424	-0.791909074	-1.132832708	1.720875356	1.734821993	-1.992794805	0.5408754572	1.370140721	0.7446262649	-0.846662847	0.663748763	0.3746312267	0.9111908733	-1.394252486	0.4010849201	0.5281069397	0.08689383538	-0.6250658373	0.1940715402	0.1758928821	-0.1895902832	-0.5443147905	0.6908007532	1.346443345	-0.8373583857	-0.6384060476	0.06355345779	-0.3701857783	1.359391438	-1.065468263	-1.012905701	0.8733925792	1.272618029	-0.3993787891	0.1640366864	-0.3490169271	1.267762726	-0.2814372906	-1.133386925	0.5747634842	-1.019249486	0.9172146671	-1.063057194	-0.1010502957	-0.1365260102	1.135463288	-0.2087446014	-0.6886776875	-0.6972230093	-1.121338057	-0.9682873817	-1.26491694	-0.9233217266	-0.7099967568	-1.735365084	-1.106134029	0.5591146152	-0.7546274098	0.5307563697	-0.6758670406	0.7743825564	-0.1416336812	-0.2864386424	-0.006025372722	-0.9507952217	1.029582608	-0.823916	1.319725068	0.2214760208	-0.4381675498	-0.6083665428	0.5961510167	1.185638064	-0.4025085352	0.6013061384	0.09000840146	-1.138276606	-0.4558146633	-0.6539044353	1.147478279	1.337812686	-0.3588465864	0.5567605682	0.2994358655	-0.6179291766	1.487950565	0.3082201527	-0.01371096691	-0.09573466957	-0.9889154074	-1.660453814	1.164239962	0.7301823449	0.3192983019	1.16124733	0.6882934851	-0.6349851246	1.289387611	1.612000976	0.3906529447	0.9621438802	-2.861256647	0.4837813382	0.0745336779	-0.1734681593	0.5895716654	0.5488500822	-0.2711787143	-0.5844723477	0.9601755748	-1.784899936	0.01888580101	1.05436717	1.111809082	0.04375531552	-0.733693064	0.8810891084	1.311670166	-0.5633270401	-0.359343146	-0.7201649326	1.705442071
-0.1922671986	-1.375526305	-0.9449896506	-0.5656631945	0.1671332022	0.6392751648	0.4832147871	1.175671532	-0.3849764865	-0.9531739081	1.058635919	0.4761649999	-1.999885011	1.792645142	0.109644625	-1.357667057	0.1220447333	-0.8635645208	-0.3890940307	0.1696981329	-0.2859960735	-0.0938977917	-0.8011703794	1.237707601	-0.005146100417	0.1334323392	0.7339757937	-0.2141453396	0.1579856148	-0.8916260078	1.600178269	0.9031051746	0.5753195938	-0.6650863515	0.5625403572	1.766984816	0.5567043504	0.9130884239	1.019755137	-0.7057162641	-0.504760802	-0.07365952736	-0.6039863806	1.744630602	0.1435220523	1.260213734	-0.5941523298	-0.6670136854	0.6872453563	1.000686849	-1.365137659	0.1759316751	0.4983564376	-0.4729385923	-1.079779403	0.6984409445	-0.3056540592	2.352409049	-1.115382408	-0.4178239555	-0.7438160423	0.07001636115	-0.6381959426	-0.7797452992	-0.5582084879	0.3476599835	0.05716356609	1.137073989	1.498396664	-1.069630598	0.2044252476	0.6610726259	0.759722135	1.350069024	-0.7673947108	-0.6946796837	1.713699851	1.007592649	0.5038407303	-0.4109730835	-1.655920202	0.7915411075	0.2209901424	-0.2434884409	-0.3163746985	-0.2872006096	-0.1078051148	1.370183971	1.007491347	0.5650636188	0.6718290108	0.4181209043	-1.026261778	0.7136447581	-1.434364093	-0.8726009114	-2.212478629	-0.4464172662	0.4001602985	-0.2470986425	-0.7614704389	-0.0351785413	-0.5781079633	-0.4715572598	-1.486308985	1.836439292	-0.2382033562	-0.1944905755	0.6359858382	-0.5601562481	0.6061733834	-0.2134151413	0.1658170435	-0.9429493828	0.3238648146	0.0153783094	-0.3814780991	0.2565223793	-0.4261274159	0.850557224	-0.6787104295	-0.9656688888	0.7031688317	1.644412024	0.8832511626	0.6660005472	0.721566895	1.679179434	0.6482767474	-0.4551452582	1.513790974	0.9845143513	-0.4011516544	-0.2104920921	-1.655716837	-1.693749063	1.584777729	1.003082268	0.8806221508	0.4616390157	-0.6373309014	0.5218897099	0.4368511832	0.6751208065	-2.371438411	-0.222859629	-2.541292075	1.026850652	-0.6219131402	-0.2346869234	0.9309699367	0.81355695	0.2162887631	-1.043062901	1.022803256	-2.079310527	0.4175417743	0.3827513744	1.526595199	5.792707837e-05	0.6476573517	1.801254913	-1.021233159	0.3185824867	0.2332421837	-0.3694083621	2.093150034
-0.3599290667	-1.549882904	-0.6049312853	-0.3716627104	0.2753866102	0.5832298829	0.3011611022	0.7457475492	-0.7860104461	-0.5887982384	0.1412456446	0.4912327375	-1.143651893	1.728800831	-0.08691988914	-0.8609968646	-0.2966201105	-1.23951376	-1.099832136	0.04551910237	-0.6166830744	-1.167144787	0.0009317900011	0.9093769847	0.03832686303	0.3619777049	-0.2886525938	-0.6672410857	-0.1656151497	-1.701330626	0.6294177809	1.256105775	0.343880794	0.7939298798	0.159974114	-0.5847056467	0.5133969537	0.5950386585	-0.01597984032	-1.158850089	-0.06103559625	-0.6910063082	0.07411260813	1.182857176	0.4497721449	-0.9481766329	-0.8767659753	-0.3493491749	0.5632027604	0.6372884204	-0.02832718474	1.189208427	-0.6935289687	-0.7893275123	0.05245111763	0.404385029	1.115644064	2.151468127	-0.6891212496	-0.6274855711	-0.5500406175	-0.08352079125	0.9831580019	-1.226066996	-0.4220482324	1.641342948	0.5063517607	1.118738575	-0.1022638234	-1.006450185	-0.4119024424	0.4873786123	-0.4372607729	-0.5129640826	0.3163651611	0.4894358115	1.837678696	1.020749852	-1.556116345	-0.1431584077	0.543210298	0.6294679148	-0.4507091348	1.405600585	1.245800744	0.7692870516	0.4545333282	0.1830824313	1.813402632	-1.069312825	-0.1290649076	0.6237020495	-0.3530563105	2.887249113	-0.7306260833	0.7020184839	-2.214076612	-0.6135278794	0.7487245503	-0.8278502954	-0.03177860951	2.318144279	0.4868851072	-0.3112268906	0.8755914966	0.9988858443	0.4278110292	-0.1196800711	0.6043166967	0.04094331955	0.552592265	-0.889468923	0.480602385	-1.15618881	0.530704423	0.3354003987	0.1242184131	-0.2114840794	0.02525678321	-0.3018823957	-1.108263471	-0.01887798949	1.286605936	0.1106230377	-0.05641350357	1.451842185	0.5696826829	1.349069232	0.0194088409	0.01292345572	1.438127276	1.019014017	-0.2934858956	-0.6109470169	0.6809951687	-0.7184711289	0.4667027258	1.358745591	0.6747025261	-0.3486077999	-0.7367880234	-0.03762942753	1.051337397	0.7081638412	-0.09079282472	0.3036939682	-1.073221859	1.002414642	1.72884576	-1.214420937	0.9519016076	-0.3975984244	1.44312425	-1.541878305	2.062895649	-1.883747483	1.055656683	0.3419349753	2.180146366	1.382493518	1.067496627	0.7324115627	-1.373578814	1.783789997	0.5680968892	1.138929763	0.5315623282
-0.3154545908	-1.910485442	-0.7937534991	-0.1689440706	0.4486748812	0.6351326454	0.4009345041	1.710158261	-0.7800752477	-0.6810693026	0.6003738789	0.336472312	-0.9015423047	1.730971846	-0.3756494972	-1.006921985	-0.9281973488	1.638418716	-0.6356264399	0.0763095823	-0.5399915981	-0.6393123933	0.1756913871	0.9206536954	0.635080908	-0.1282007766	0.5137210695	-0.3989533966	0.1008653963	-1.187241807	1.17588263	1.091525096	0.05804269077	1.421288802	-0.4481047082	-0.7506247358	0.07156460054	1.128683276	-0.3702122456	-1.499764953	0.1790515665	0.007879046429	0.09320773864	-0.5252775506	0.4567041452	-0.8779754816	-0.3964175165	-0.5999923465	-0.3034930735	0.262333215	0.5729731908	1.749993638	-1.423311473	0.1498830169	0.7919684455	0.2805389466	0.5778913993	1.083551804	0.03628211906	0.6882652602	-0.4277607403	0.4057713492	-0.673888064	-1.562383778	0.02220550651	1.296040698	0.5832472368	1.050713743	0.2929486705	-0.8146590224	-1.038483536	0.6433525973	-0.0628431045	-0.3404552588	0.05488843923	0.7106668829	-0.05810829131	0.94968291	-0.1668279098	0.3122717139	-0.4935445158	-0.1822290143	-1.023256876	0.2678788249	0.164090369	0.9205505136	-1.455764794	-2.438073361	0.2758889888	-0.5203868681	-1.388843777	0.801642238	-0.211002592	1.851740472	0.3957401081	0.1584699862	-0.331084586	-2.022912282	-0.4856833462	-0.3553874695	-0.1375017117	1.781127307	0.6299642528	1.842163171	0.1367350641	-1.247729237	0.5877676189	-0.5288215718	-0.1089186339	0.758387011	-0.1197445477	-0.6737504128	-0.1240479978	-1.038782608	0.1715075045	0.1804780945	0.124984234	-0.1081812297	-0.1182885951	1.11170631	-1.110511937	0.1723831397	0.9842375166	-0.7009797045	1.305961414	1.812463746	0.1362329962	1.324759288	0.1342289943	1.126573257	1.035774583	0.05825234149	0.4165223857	-0.3010080682	0.7759233474	-0.2073868142	-0.9285489553	1.352897253	0.2408270691	-0.9022637882	-1.141187321	-0.7884347232	1.149059107	1.602614593	2.298860636	-0.4916923339	-1.060732375	-0.1915385584	1.457839485	-0.371035287	0.1706460365	-0.2491761738	1.139486308	-0.1423464387	1.531079367	-0.2309060215	0.02692337009	0.509865842	-0.1636642581	-0.220907697	-0.6280149097	-0.9710103614	0.3480274596	1.343714503	0.3945369139	0.7083730594	-0.2341453655
